"rec","step_dens_0","step_conn_0","step_conn_agri","step_conn_wtr","step_g0_1","grad_dens_0","grad_conn_0","grad_conn_agri","grad_conn_wtr","grad_g0_1","ratio_dens_0","ratio_conn_0","ratio_conn_agri","ratio_conn_wtr","ratio_g0_1"
163,-0.00356073242333462,-0.00584315270962495,-0.00456160787496536,-0.0157760658955421,0.00712778957958609,-2.42604543245761,-1.17591290518249,-0.720230110573539,-1.46583712876236,23.0527674705172,0.178036621166731,0.194771756987498,0.152053595832179,0.525868863184737,0.356389478979304
164,-0.00351905403617225,-0.00559007026291045,-0.00470877530880505,-0.0156962015503042,0.00699419585095806,-2.43620824335267,-1.1122132161745,-0.849492062116042,-1.45435192621335,22.4533513801362,0.175952701808612,0.186335675430348,0.156959176960168,0.523206718343472,0.349709792547903
165,-0.00348445195991359,-0.00536125174276898,-0.00486788009723331,-0.0156186785019332,0.0068610133059356,-2.45308321950688,-1.10787277549207,-0.884628464064008,-1.44538673566785,21.8831237418726,0.174222597995679,0.178708391425633,0.162262669907777,0.520622616731108,0.34305066529678
166,-0.00345699705907915,-0.0051710747634608,-0.00497132825208674,-0.0155457330412238,0.00672885849245367,-2.47590219260019,-1.16249974894345,-0.824347305297124,-1.43894799521149,21.3426156608421,0.172849852953958,0.172369158782027,0.165710941736225,0.518191101374128,0.336442924622684
167,-0.00343638241037903,-0.00502876999937822,-0.00497464422217258,-0.0154788275959486,0.00659818515526431,-2.50166388241269,-1.26236113487721,-0.693196781185179,-1.43446170227435,20.8274417718712,0.171819120518951,0.167625666645941,0.165821474072419,0.515960919864953,0.329909257763216
168,-0.0034217626831167,-0.00493608708341933,-0.00486574048274636,-0.0154181971926982,0.00646921792243004,-2.52584081636087,-1.38398969170339,-0.531856269390119,-1.43082963518282,20.3299977818006,0.171088134155835,0.164536236113978,0.162191349424879,0.513939906423274,0.323460896121502
169,-0.00341174523950461,-0.00488734097210115,-0.0046653497356738,-0.0153629127820272,0.00634195025030974,-2.54347774330199,-1.5018416638668,-0.385535902296397,-1.42690705047244,19.841808093588,0.17058726197523,0.162911365736705,0.155511657855793,0.512097092734239,0.317097512515487
170,-0.00340453145860959,-0.00487113005657618,-0.00441852950152373,-0.0153111349184873,0.00621620162788706,-2.55037388456003,-1.59415031362187,-0.29130025836821,-1.42169873242892,19.3558780267722,0.170226572930479,0.162371001885873,0.147284316717458,0.510371163949576,0.310810081394353
171,-0.00339816587460164,-0.00487354698964105,-0.00418052176561124,-0.0152606894434235,0.00609171364015147,-2.5440252613862,-1.64862039696345,-0.269122488134599,-1.41470168500746,18.8684237514281,0.169908293730082,0.162451566321368,0.139350725520375,0.508689648114116,0.304585682007574
172,-0.00339082302076217,-0.00488175129147363,-0.0040009094604714,-0.0152095568198004,0.00596825592487233,-2.52408331903098,-1.66461536764473,-0.317890931000875,-1.40586975362567,18.3795787381769,0.169541151038109,0.162725043049121,0.13336364868238,0.506985227326679,0.298412796243616
173,-0.0033810543861189,-0.00488692422585622,-0.00391008787153724,-0.0151563925451612,0.00584571252046728,-2.49222850811748,-1.65205092685028,-0.416840337038593,-1.39568640747711,17.8929677156248,0.169052719305945,0.162897474195207,0.130336262384575,0.505213084838706,0.292285626023364
174,-0.00336793116326177,-0.00488582006685013,-0.00391184038826076,-0.0151007351819287,0.00572412593588495,-2.45151570652524,-1.62739874781437,-0.532518380396141,-1.38490088943399,17.4143279423333,0.168396558163089,0.162860668895004,0.130394679608692,0.503357839397623,0.286206296794248
175,-0.00335105056353494,-0.00488068860251431,-0.0039837966945301,-0.0150430463509355,0.00560368937788031,-2.4054030939169,-1.60852172939485,-0.628911457170034,-1.37437987859812,16.9496234002509,0.167552528176747,0.16268962008381,0.132793223151003,0.501434878364517,0.280184468894016
176,-0.00333041316894931,-0.004877490957998,-0.00408523990192316,-0.0149843433066222,0.00548469263589127,-2.35675390058532,-1.60879665486391,-0.677719649502251,-1.36471051973786,16.5032119821262,0.166520658447465,0.162583031933267,0.136174663397439,0.49947811022074,0.274234631794563
177,-0.00330621513890721,-0.0048832225023439,-0.00416976050327934,-0.0149258471946844,0.00536744001214552,-2.30709739184931,-1.63355173413038,-0.666001432136909,-1.35618388185321,16.0765841098964,0.165310756945361,0.162774083411463,0.138992016775978,0.497528239822814,0.268372000607276
178,-0.00327862098817721,-0.00490304150509078,-0.00419907564709571,-0.0148684221977373,0.0052521657078283,-2.25634456796797,-1.67864487480074,-0.599275347212824,-1.34856095996838,15.6680003624388,0.16393104940886,0.163434716836359,0.139969188236524,0.49561407325791,0.262608285391415
179,-0.00324758618447971,-0.00493817322649981,-0.00415380460011634,-0.014812363070427,0.00513897190476018,-2.20302493517011,-1.73228256585389,-0.498919308711265,-1.3413642921023,15.2730971888104,0.162379309223986,0.16460577421666,0.138460153337211,0.493745435680901,0.256948595238009
180,-0.00321278138353178,-0.00498514165176228,-0.00403839639441666,-0.0147571722586479,0.00502780695602683,-2.14495169075235,-1.77892185433848,-0.395332742755272,-1.33385039134737,14.8862340483902,0.160639069176589,0.166171388392076,0.134613213147222,0.491905741954929,0.251390347801341
181,-0.00317363908589876,-0.00503649217112622,-0.00387845844631035,-0.014701700776463,0.00491848891871872,-2.08010846790785,-1.80408867549886,-0.318046260190386,-1.32534367594417,14.502165391832,0.158681954294938,0.167883072370874,0.129281948210345,0.490056692548765,0.245924445935936
182,-0.00312950437596678,-0.00508279947719296,-0.0037116303926948,-0.0146445106264357,0.00481076543033468,-2.0074713916074,-1.79891272296118,-0.286590899349903,-1.31546288457685,14.117507625997,0.156475218798339,0.169426649239765,0.123721013089827,0.488150354214522,0.240538271516734
183,-0.00307983821554122,-0.0051152164707898,-0.00357483584508973,-0.014584232188165,0.00470438995628969,-1.92750308769973,-1.76251516336379,-0.304546192637645,-1.3041470913322,13.731555063714,0.153991910777061,0.170507215692993,0.119161194836324,0.486141072938834,0.235219497814485
184,-0.00302440443546756,-0.00512777329211353,-0.00349221349246019,-0.0145199586609392,0.00459918969052764,-1.84215683475486,-1.70189106256657,-0.359030653953596,-1.29172124729848,13.3462050121125,0.151220221773378,0.170925776403784,0.11640711641534,0.483998622031305,0.229959484526382
185,-0.00296337743962445,-0.00511865521298872,-0.00346769784682949,-0.0144514294132646,0.00449510387086666,-1.75439480585737,-1.62914265160907,-0.425628882112505,-1.27872648931771,12.9650511280488,0.148168871981223,0.170621840432957,0.11558992822765,0.481714313775486,0.224755193543333
186,-0.00289733500316784,-0.00509011816306118,-0.00348469178837722,-0.0143790465493491,0.00439218173092962,-1.6673898562658,-1.55729551238437,-0.477119240258617,-1.2657753586609,12.5919784420603,0.144866750158392,0.169670605435373,0.116156392945907,0.479301551644969,0.219609086546481
187,-0.00282714001778542,-0.00504713585307766,-0.00351262980381372,-0.0143036248861301,0.00429054322102448,-1.58368672941833,-1.49605964907096,-0.492712503046278,-1.25329841239363,12.2297533368965,0.141357000889271,0.168237861769255,0.117087660127124,0.476787496204336,0.214527161051224
188,-0.00275375202191396,-0.00499526600953859,-0.00351808404075024,-0.0142260745158837,0.00419031790064891,-1.5046020587306,-1.44886681709977,-0.46489967985508,-1.24145897302697,11.879079377195,0.137687601095698,0.16650886698462,0.117269468025008,0.474202483862792,0.209515895032446
189,-0.0026780322819317,-0.00493853156382234,-0.00347636673552666,-0.0141470502541318,0.00409158425251427,-1.43005814720709,-1.41232749683695,-0.401376640866147,-1.23009539038321,11.5384209698277,0.133901614096585,0.164617718794078,0.115878891184222,0.471568341804395,0.204579212625714
190,-0.00260060641349074,-0.00487802378969028,-0.00337958508888224,-0.0140667283369541,0.00399433051179162,-1.35888920453908,-1.37801986966224,-0.321607224122999,-1.21881270274571,11.2046167532753,0.130030320674537,0.162600792989676,0.112652836296075,0.468890944565136,0.199716525589581
191,-0.00252182677090014,-0.00481167333176852,-0.00323854459679789,-0.0139847792304434,0.00389844970389763,-1.28949560803449,-1.33593556483902,-0.249521464183999,-1.20714970648805,10.8740311691236,0.126091338545007,0.160389111058951,0.10795148655993,0.466159307681445,0.194922485194881
192,-0.00244184108382739,-0.00473521888716606,-0.00307787087414595,-0.0139005079455553,0.00380376918855137,-1.22060606031482,-1.27833481997186,-0.204720822694071,-1.19473483323418,10.5438204366237,0.12209205419137,0.157840629572202,0.102595695804865,0.463350264851844,0.190188459427569
193,-0.00236073525272033,-0.00464392854470443,-0.00292638927538847,-0.0138131472479099,0.00371010259625696,-1.1518668111421,-1.20246895448872,-0.195667089428753,-1.18144150860644,10.2128537696444,0.118036762636016,0.154797618156814,0.0975463091796156,0.460438241596996,0.185505129812848
194,-0.00227869216471117,-0.00453445588762671,-0.00280647930801039,-0.0137221429627586,0.00361730449222086,-1.0840477466445,-1.11149046006176,-0.217269659970043,-1.16740479484179,9.88197551237135,0.113934608235559,0.151148529587557,0.093549310267013,0.457404765425286,0.180865224611043
195,-0.00219610440639149,-0.00440611077500073,-0.00272639875345835,-0.0136273706005457,0.00352530801682975,-1.01880257489029,-1.01306083706731,-0.253611885909777,-1.15298027822064,9.55354790676211,0.109805220319575,0.146870359166691,0.0908799584486115,0.454245686684855,0.176265400841487
196,-0.00211359856115352,-0.00426112097049116,-0.00267824301986996,-0.0135291754721684,0.00343413301197294,-0.958092239216057,-0.916431506539084,-0.284488698980567,-1.13859682642214,9.23048399045001,0.105679928057676,0.142037365683039,0.0892747673289985,0.450972515738948,0.171706650598647
197,-0.00203196374885949,-0.00410384823327413,-0.00264205933033591,-0.0134282548235654,0.00334386363131714,-0.903502281062174,-0.829142292104734,-0.293229443286691,-1.12461259732299,8.91515542093657,0.101598187442975,0.136794941109138,0.0880686443445304,0.447608494118846,0.167193181565857
198,-0.00195201373492908,-0.00393929708741416,-0.00259423121388852,-0.0133254061148269,0.00325460579755388,-0.855716590422162,-0.754534717088973,-0.272724264505086,-1.11118115455611,8.60858753526372,0.0976006867464541,0.131309902913806,0.086474373796284,0.444180203827563,0.162730289877694
199,-0.00187443598217804,-0.00377153677805675,-0.00251671904115325,-0.0132212838367314,0.00316644175368813,-0.814338702639361,-0.691070383709302,-0.227464086037799,-1.09823898696959,8.31022232432588,0.0937217991089018,0.125717892601892,0.0838906347051084,0.440709461224381,0.158322087684407
200,-0.00179968367810112,-0.00360258308639248,-0.00240362268035479,-0.013116206480153,0.00307939893795884,-0.77811041478526,-0.633375123015867,-0.171081037478871,-1.08553235008912,8.01829837769219,0.0899841839050561,0.120086102879749,0.0801207560118264,0.437206882671766,0.153969946897942
201,-0.00128024333068418,-0.00254291936185282,-0.00167645409122282,-0.00963925421898049,0.00221785381483471,-0.745426332287025,-0.57482407214593,-0.120558255503056,-1.07275549112273,7.73066340684636,0.0640121665342091,0.0847639787284273,0.0558818030407606,0.321308473966016,0.110892690741735
202,-0.000913341675348761,-0.00179539935887134,-0.00116520981411935,-0.00709984247279799,0.00160109767160478,-0.722819279417308,-0.526982790916009,-0.0979198432560224,-1.06305784697724,7.51957519696589,0.045667083767438,0.0598466452957114,0.0388403271373117,0.236661415759933,0.0800548835802392
203,-0.000752639286538595,-0.00146055619717196,-0.000935360130019882,-0.00603472164444263,0.00133438908212584,-0.706921890696321,-0.487564498143911,-0.0943061127145484,-1.05567183027233,7.36418429937657,0.0376319643269298,0.0486852065723988,0.0311786710006627,0.201157388148088,0.0667194541062919
204,-0.000658179246951907,-0.00125763440181522,-0.000799990706084581,-0.00543748917373455,0.00117951854222746,-0.694066944788574,-0.451168268682522,-0.101076959708735,-1.04922044783962,7.23240465049457,0.0329089623475954,0.041921146727174,0.026666356869486,0.181249639124485,0.058975927111373
205,-0.000594827339334807,-0.00111613225490609,-0.000711769371525296,-0.00505728024107549,0.0010768410053507,-0.683218179347023,-0.416923397779101,-0.113340469169998,-1.04330468275293,7.11429464331559,0.0297413669667404,0.0372044084968697,0.0237256457175099,0.16857600803585,0.0538420502675348
206,-0.000549050169034849,-0.00100895790379829,-0.000651754733918761,-0.00479804517937044,0.00100342084117705,-0.673993004056683,-0.384998248819102,-0.127355706354138,-1.03777197750787,7.00542163940554,0.0274525084517425,0.0336319301266097,0.021725157797292,0.159934839312348,0.0501710420588527
207,-0.000514387937826449,-0.00092327653811393,-0.000610087506875057,-0.00461415871190211,0.00094831544731233,-0.666234153641199,-0.355844734940547,-0.140179005256869,-1.03255548083325,6.90342223947482,0.0257193968913225,0.0307758846037977,0.0203362502291686,0.153805290396737,0.0474157723656165
208,-0.000487321758758106,-0.000852193936083789,-0.000580598018415083,-0.00448084797306783,0.000905557646739359,-0.659858450262618,-0.329850296338918,-0.149625400354125,-1.02761012499286,6.80686604596303,0.0243660879379053,0.0284064645361263,0.0193532672805028,0.149361599102261,0.045277882336968
209,-0.000465752920261654,-0.000791686308183738,-0.000558933552232869,-0.00438337055883777,0.000871579691321526,-0.654789522513965,-0.307255617144619,-0.154341181541895,-1.02291610687644,6.71477937089549,0.0232876460130827,0.0263895436061246,0.0186311184077623,0.146112351961259,0.0435789845660763
210,-0.000448342667128897,-0.000739248932784166,-0.000541827885945867,-0.00431233434421441,0.000844098642205694,-0.650926245953087,-0.288026170665034,-0.153770949964382,-1.0184419579673,6.62641802477992,0.0224171333564449,0.0246416310928055,0.0180609295315289,0.14374447814048,0.0422049321102847
211,-0.000434189985758085,-0.000693232870111631,-0.000526820839233505,-0.00426143276619697,0.000821574769524139,-0.648130633180699,-0.271904297051151,-0.148134664641475,-1.01415636095226,6.54115320458004,0.0217094992879043,0.0231077623370544,0.0175606946411168,0.142047758873232,0.041078738476207
212,-0.000422660035754885,-0.000652482149147964,-0.000512147699114992,-0.0042262461471117,0.000802924564982316,-0.646228338609944,-0.258392336718316,-0.138293613645146,-1.01002259043526,6.45841709115302,0.0211330017877442,0.0217494049715988,0.0170715899704997,0.14087487157039,0.0401462282491158
213,-0.000413286596260161,-0.000616129197961513,-0.000496687832705068,-0.00420356163417517,0.000787358116234234,-0.645017806846226,-0.246847199605327,-0.125575904803554,-1.00599386996691,6.37768258684446,0.0206643298130081,0.0205376399320504,0.0165562610901689,0.140118721139172,0.0393679058117117
214,-0.000405713871575376,-0.000583472475827341,-0.00047992115514018,-0.00419097385688352,0.000774281936227332,-0.644284790496386,-0.236531059272238,-0.111579552140029,-1.00203316151237,6.2984630903884,0.0202856935787688,0.019449082527578,0.015997371838006,0.139699128562784,0.0387140968113666
215,-0.000399660674407301,-0.000553906753509161,-0.000461860674304806,-0.00418662838109671,0.000763238403857607,-0.643819658989742,-0.226703645012094,-0.0979438209469663,-0.998091430801651,6.22032340174883,0.019983033720365,0.0184635584503054,0.0153953558101602,0.13955427936989,0.0381619201928804
216,-0.000394898044527704,-0.000526888251330629,-0.000442951079581361,-0.0041890650154648,0.00075386673586528,-0.643434685798638,-0.216716733802969,-0.0861298610743688,-0.994135035625732,6.14289494023978,0.0197449022263852,0.017562941711021,0.0147650359860454,0.139635500515493,0.037693336793264
217,-0.000391235258471869,-0.00050192054997033,-0.000423938368035636,-0.00419711037893743,0.000745877150092106,-0.642978782252612,-0.206071438242361,-0.0772477574173536,-0.990134801668319,6.06588989285228,0.0195617629235935,0.016730684999011,0.0141312789345212,0.139903679297914,0.0372938575046053
218,-0.000388511183024426,-0.000478555401145496,-0.00040571599911222,-0.00420980831066089,0.000739033375463576,-0.642347756638628,-0.194470754877329,-0.0719241029401019,-0.986075350510873,5.98911061501894,0.0194255591512213,0.0159518467048499,0.013523866637074,0.140326943688696,0.0369516687731788
219,-0.00038658899046604,-0.000456403141843253,-0.000389169735913637,-0.00422636861903104,0.000733140560753339,-0.641488634300913,-0.181853479261918,-0.0702617296610697,-0.981946014917412,5.91245139048624,0.019329449523302,0.0152134380614418,0.0129723245304546,0.140878953967701,0.036657028037667
220,-0.0003853528747066,-0.000435141707702891,-0.000375029574578354,-0.00424613339325422,0.000728036721435767,-0.640397591951114,-0.168351070897188,-0.0718413502909243,-0.977747348542835,5.83589187613143,0.01926764373533,0.0145047235900964,0.0125009858192785,0.141537779775141,0.0364018360717884
221,-0.00038470579590071,-0.000414528175412545,-0.000363754130340883,-0.00426855733094656,0.000723586505998573,-0.639111773352852,-0.154284772406754,-0.0758178043724911,-0.973500592635901,5.75948211348987,0.0192352897950355,0.0138176058470848,0.0121251376780294,0.142285244364885,0.0361793252999287
222,-0.000384567567270714,-0.000394402970114539,-0.000355460863619924,-0.00429318448260528,0.000719676471721377,-0.637696169860646,-0.14008827406542,-0.0810682149676722,-0.969222619460197,5.68332084981193,0.0192283783635357,0.0131467656704846,0.0118486954539975,0.143106149420176,0.0359838235860688
223,-0.000384872840701267,-0.000374687334446175,-0.000349909435105388,-0.0043196334330071,0.000716211334013107,-0.636227545101065,-0.126238273878698,-0.0863688239860494,-0.964933375371402,5.60753005515835,0.0192436420350633,0.0124895778148725,0.0116636478368463,0.143987781100237,0.0358105667006554
224,-0.00038556876113715,-0.000355373142441383,-0.000346536233081778,-0.00434758316460959,0.000713110844348119,-0.634777749155546,-0.113180498146903,-0.0905679485185829,-0.960648815180321,5.53222890516736,0.0192784380568575,0.0118457714147128,0.0115512077693926,0.14491943882032,0.035655542217406
225,-0.000386612238789814,-0.000336504849015881,-0.00034454714821208,-0.00437676774955744,0.000710307089691479,-0.633398650506933,-0.101256313200793,-0.0927823236906988,-0.95639476398901,5.45751049230603,0.0193306119394907,0.0112168283005294,0.0114849049404027,0.145892258318581,0.0355153544845739
226,-0.000387966972548252,-0.000318156693648408,-0.000343031201398248,-0.00440695658100665,0.000707742116240783,-0.63211128463081,-0.0906555601432046,-0.0924750088415749,-0.952169634729216,5.38342496497535,0.0193983486274126,0.0106052231216136,0.0114343733799416,0.146898552700222,0.0353871058120391
227,-0.000389600439224169,-0.000300410640944972,-0.000341109430026849,-0.00443795388232395,0.000705365843703885,-0.630900162832404,-0.0814135557902773,-0.0895764708275237,-0.947983497781024,5.30997052578641,0.0194800219612084,0.010013688031499,0.0113703143342283,0.147931796077465,0.0352682921851942
228,-0.000391481170895133,-0.000283329990569435,-0.000338054988814231,-0.00446958144859968,0.00070313429286922,-0.629714231763501,-0.0733713829959015,-0.0844067130856274,-0.943818656651274,5.237094298991,0.0195740585447567,0.00944433301898117,0.011268499627141,0.148986048286656,0.035156714643461
229,-0.000393576594904522,-0.000266943306449471,-0.000333407057676258,-0.00450168119316228,0.000701008154342814,-0.628473385404504,-0.0662473189549928,-0.0776632862198312,-0.939670408115489,5.16470145043968,0.0196788297452261,0.00889811021498237,0.0111135685892086,0.150056039772076,0.0350504077171407
230,-0.00039585169761985,-0.000251233072304943,-0.000327025506132577,-0.00453410434328482,0.000698951735439277,-0.62708007362744,-0.0596687345932878,-0.070247972416837,-0.935517077778059,5.09267184042983,0.0197925848809925,0.0083744357434981,0.0109008502044192,0.151136811442827,0.0349475867719639
231,-0.00128024333068418,-0.00254291936185282,-0.00167645409122282,-0.00963925421898049,0.00221785381483471,-0.745426332287025,-0.57482407214593,-0.120558255503056,-1.07275549112273,7.73066340684636,0.0640121665342091,0.0847639787284273,0.0558818030407606,0.321308473966016,0.110892690741735
232,-0.000913341675348761,-0.00179539935887134,-0.00116520981411935,-0.00709984247279799,0.00160109767160478,-0.722819279417308,-0.526982790916009,-0.0979198432560224,-1.06305784697724,7.51957519696589,0.045667083767438,0.0598466452957114,0.0388403271373117,0.236661415759933,0.0800548835802392
233,-0.000752639286538595,-0.00146055619717196,-0.000935360130019882,-0.00603472164444263,0.00133438908212584,-0.706921890696321,-0.487564498143911,-0.0943061127145484,-1.05567183027233,7.36418429937657,0.0376319643269298,0.0486852065723988,0.0311786710006627,0.201157388148088,0.0667194541062919
234,-0.000658179246951907,-0.00125763440181522,-0.000799990706084581,-0.00543748917373455,0.00117951854222746,-0.694066944788574,-0.451168268682522,-0.101076959708735,-1.04922044783962,7.23240465049457,0.0329089623475954,0.041921146727174,0.026666356869486,0.181249639124485,0.058975927111373
235,-0.000594827339334807,-0.00111613225490609,-0.000711769371525296,-0.00505728024107549,0.0010768410053507,-0.683218179347023,-0.416923397779101,-0.113340469169998,-1.04330468275293,7.11429464331559,0.0297413669667404,0.0372044084968697,0.0237256457175099,0.16857600803585,0.0538420502675348
236,-0.000549050169034849,-0.00100895790379829,-0.000651754733918761,-0.00479804517937044,0.00100342084117705,-0.673993004056683,-0.384998248819102,-0.127355706354138,-1.03777197750787,7.00542163940554,0.0274525084517425,0.0336319301266097,0.021725157797292,0.159934839312348,0.0501710420588527
237,-0.000514387937826449,-0.00092327653811393,-0.000610087506875057,-0.00461415871190211,0.00094831544731233,-0.666234153641199,-0.355844734940547,-0.140179005256869,-1.03255548083325,6.90342223947482,0.0257193968913225,0.0307758846037977,0.0203362502291686,0.153805290396737,0.0474157723656165
238,-0.000487321758758106,-0.000852193936083789,-0.000580598018415083,-0.00448084797306783,0.000905557646739359,-0.659858450262618,-0.329850296338918,-0.149625400354125,-1.02761012499286,6.80686604596303,0.0243660879379053,0.0284064645361263,0.0193532672805028,0.149361599102261,0.045277882336968
239,-0.000465752920261654,-0.000791686308183738,-0.000558933552232869,-0.00438337055883777,0.000871579691321526,-0.654789522513965,-0.307255617144619,-0.154341181541895,-1.02291610687644,6.71477937089549,0.0232876460130827,0.0263895436061246,0.0186311184077623,0.146112351961259,0.0435789845660763
240,-0.000448342667128897,-0.000739248932784166,-0.000541827885945867,-0.00431233434421441,0.000844098642205694,-0.650926245953087,-0.288026170665034,-0.153770949964382,-1.0184419579673,6.62641802477992,0.0224171333564449,0.0246416310928055,0.0180609295315289,0.14374447814048,0.0422049321102847
241,-0.000434189985758085,-0.000693232870111631,-0.000526820839233505,-0.00426143276619697,0.000821574769524139,-0.648130633180699,-0.271904297051151,-0.148134664641475,-1.01415636095226,6.54115320458004,0.0217094992879043,0.0231077623370544,0.0175606946411168,0.142047758873232,0.041078738476207
242,-0.000422660035754885,-0.000652482149147964,-0.000512147699114992,-0.0042262461471117,0.000802924564982316,-0.646228338609944,-0.258392336718316,-0.138293613645146,-1.01002259043526,6.45841709115302,0.0211330017877442,0.0217494049715988,0.0170715899704997,0.14087487157039,0.0401462282491158
243,-0.000413286596260161,-0.000616129197961513,-0.000496687832705068,-0.00420356163417517,0.000787358116234234,-0.645017806846226,-0.246847199605327,-0.125575904803554,-1.00599386996691,6.37768258684446,0.0206643298130081,0.0205376399320504,0.0165562610901689,0.140118721139172,0.0393679058117117
244,-0.000405713871575376,-0.000583472475827341,-0.00047992115514018,-0.00419097385688352,0.000774281936227332,-0.644284790496386,-0.236531059272238,-0.111579552140029,-1.00203316151237,6.2984630903884,0.0202856935787688,0.019449082527578,0.015997371838006,0.139699128562784,0.0387140968113666
245,-0.000399660674407301,-0.000553906753509161,-0.000461860674304806,-0.00418662838109671,0.000763238403857607,-0.643819658989742,-0.226703645012094,-0.0979438209469663,-0.998091430801651,6.22032340174883,0.019983033720365,0.0184635584503054,0.0153953558101602,0.13955427936989,0.0381619201928804
246,-0.000394898044527704,-0.000526888251330629,-0.000442951079581361,-0.0041890650154648,0.00075386673586528,-0.643434685798638,-0.216716733802969,-0.0861298610743688,-0.994135035625732,6.14289494023978,0.0197449022263852,0.017562941711021,0.0147650359860454,0.139635500515493,0.037693336793264
247,-0.000391235258471869,-0.00050192054997033,-0.000423938368035636,-0.00419711037893743,0.000745877150092106,-0.642978782252612,-0.206071438242361,-0.0772477574173536,-0.990134801668319,6.06588989285228,0.0195617629235935,0.016730684999011,0.0141312789345212,0.139903679297914,0.0372938575046053
248,-0.000388511183024426,-0.000478555401145496,-0.00040571599911222,-0.00420980831066089,0.000739033375463576,-0.642347756638628,-0.194470754877329,-0.0719241029401019,-0.986075350510873,5.98911061501894,0.0194255591512213,0.0159518467048499,0.013523866637074,0.140326943688696,0.0369516687731788
249,-0.00038658899046604,-0.000456403141843253,-0.000389169735913637,-0.00422636861903104,0.000733140560753339,-0.641488634300913,-0.181853479261918,-0.0702617296610697,-0.981946014917412,5.91245139048624,0.019329449523302,0.0152134380614418,0.0129723245304546,0.140878953967701,0.036657028037667
250,-0.0003853528747066,-0.000435141707702891,-0.000375029574578354,-0.00424613339325422,0.000728036721435767,-0.640397591951114,-0.168351070897188,-0.0718413502909243,-0.977747348542835,5.83589187613143,0.01926764373533,0.0145047235900964,0.0125009858192785,0.141537779775141,0.0364018360717884
251,-0.00038470579590071,-0.000414528175412545,-0.000363754130340883,-0.00426855733094656,0.000723586505998573,-0.639111773352852,-0.154284772406754,-0.0758178043724911,-0.973500592635901,5.75948211348987,0.0192352897950355,0.0138176058470848,0.0121251376780294,0.142285244364885,0.0361793252999287
252,-0.000384567567270714,-0.000394402970114539,-0.000355460863619924,-0.00429318448260528,0.000719676471721377,-0.637696169860646,-0.14008827406542,-0.0810682149676722,-0.969222619460197,5.68332084981193,0.0192283783635357,0.0131467656704846,0.0118486954539975,0.143106149420176,0.0359838235860688
253,-0.000384872840701267,-0.000374687334446175,-0.000349909435105388,-0.0043196334330071,0.000716211334013107,-0.636227545101065,-0.126238273878698,-0.0863688239860494,-0.964933375371402,5.60753005515835,0.0192436420350633,0.0124895778148725,0.0116636478368463,0.143987781100237,0.0358105667006554
254,-0.00038556876113715,-0.000355373142441383,-0.000346536233081778,-0.00434758316460959,0.000713110844348119,-0.634777749155546,-0.113180498146903,-0.0905679485185829,-0.960648815180321,5.53222890516736,0.0192784380568575,0.0118457714147128,0.0115512077693926,0.14491943882032,0.035655542217406
255,-0.000386612238789814,-0.000336504849015881,-0.00034454714821208,-0.00437676774955744,0.000710307089691479,-0.633398650506933,-0.101256313200793,-0.0927823236906988,-0.95639476398901,5.45751049230603,0.0193306119394907,0.0112168283005294,0.0114849049404027,0.145892258318581,0.0355153544845739
256,-0.000387966972548252,-0.000318156693648408,-0.000343031201398248,-0.00440695658100665,0.000707742116240783,-0.63211128463081,-0.0906555601432046,-0.0924750088415749,-0.952169634729216,5.38342496497535,0.0193983486274126,0.0106052231216136,0.0114343733799416,0.146898552700222,0.0353871058120391
257,-0.000389600439224169,-0.000300410640944972,-0.000341109430026849,-0.00443795388232395,0.000705365843703885,-0.630900162832404,-0.0814135557902773,-0.0895764708275237,-0.947983497781024,5.30997052578641,0.0194800219612084,0.010013688031499,0.0113703143342283,0.147931796077465,0.0352682921851942
258,-0.000391481170895133,-0.000283329990569435,-0.000338054988814231,-0.00446958144859968,0.00070313429286922,-0.629714231763501,-0.0733713829959015,-0.0844067130856274,-0.943818656651274,5.237094298991,0.0195740585447567,0.00944433301898117,0.011268499627141,0.148986048286656,0.035156714643461
259,-0.000393576594904522,-0.000266943306449471,-0.000333407057676258,-0.00450168119316228,0.000701008154342814,-0.628473385404504,-0.0662473189549928,-0.0776632862198312,-0.939670408115489,5.16470145043968,0.0196788297452261,0.00889811021498237,0.0111135685892086,0.150056039772076,0.0350504077171407
260,-0.00039585169761985,-0.000251233072304943,-0.000327025506132577,-0.00453410434328482,0.000698951735439277,-0.62708007362744,-0.0596687345932878,-0.070247972416837,-0.935517077778059,5.09267184042983,0.0197925848809925,0.0083744357434981,0.0109008502044192,0.151136811442827,0.0349475867719639
261,-0.00528843865863282,0.0287938607127855,0.0101830595117652,-0.0278465232674745,0.0167102976330445,-23.1618426391833,16.6370567126251,1.56173949221738,-4.19645724377915,96.2805103324627,0.264421932931641,0.959795357092849,0.339435317058841,0.928217442249149,0.835514881652225
262,-0.00668768047363234,0.0284783920737795,0.0111153743039339,-0.0277286532184288,0.016549491101363,-24.2055144315145,16.0211959723711,2.23279353008365,-4.1523048810177,94.8835252449953,0.334384023681617,0.949279735792651,0.370512476797796,0.924288440614295,0.827474555068151
263,-0.00800057714497769,0.0281535844734377,0.0123234170564455,-0.0276076585491549,0.0163947701231476,-25.0154591503815,15.6272216179332,2.68270794322234,-4.10955024221948,93.6020914821256,0.400028857248884,0.938452815781258,0.410780568548183,0.920255284971829,0.819738506157381
